StationID,date,temperature,pH ,salinity,total.p,silicon,total.n,secchi,suspended.particulates
MARSDND,04.07.2016,NA,NA,27.7,1.7612868,NA,46.35714286,NA,29.1
MARSDND,19.07.2016,NA,NA,27.3,0.629031,NA,27.85714286,NA,3.66
MARSDND,29.07.2016,NA,NA,26.6,1.403223,NA,24.21428571,NA,4.57
MARSDND,16.08.2016,NA,NA,29,0.9870948,NA,16.64285714,NA,4.09
MARSDND,01.09.2016,NA,NA,32.1,0.8129016,NA,24.14285714,NA,5.96
MARSDND,16.09.2016,NA,NA,31.4,0.8129016,NA,20.42857143,NA,5.97
MARSDND,27.02.2017,NA,NA,28.3,NA,NA,62.92857143,NA,50.2
MARSDND,10.03.2017,NA,NA,27.4,NA,NA,80.71428571,NA,70
MARSDND,27.03.2017,NA,NA,25.3,NA,NA,61.07142857,NA,9.52
MARSDND,11.04.2017,NA,NA,28.4,NA,NA,53.57142857,NA,21.7
MARSDND,25.04.2017,NA,NA,30.2,NA,NA,36,NA,14.9
MARSDND,08.05.2017,NA,NA,29.9,NA,NA,29.78571429,NA,8.38
MARSDND,26.05.2017,NA,NA,29.4,NA,NA,28.64285714,NA,3.36
MARSDND,20.06.2017,NA,NA,31.1,NA,NA,50.71428571,NA,4.25
MARSDND,05.07.2017,NA,NA,31.1,NA,NA,22.64285714,NA,6.29
MARSDND,20.07.2017,NA,NA,30.7,NA,NA,25,NA,4.36
MARSDND,04.08.2017,NA,NA,31.1,NA,NA,26.64285714,NA,19.1
MARSDND,18.08.2017,NA,NA,32.1,NA,NA,18.57142857,NA,9.53
MARSDND,04.09.2017,NA,NA,30.1,NA,NA,21.28571429,NA,3.59
MARSDND,19.09.2017,NA,NA,30.5,NA,NA,29.85714286,NA,20.5
MARSDND,01.03.2018,NA,NA,24.2,NA,NA,NA,NA,40.8
MARSDND,16.03.2018,NA,NA,26.8,NA,NA,NA,NA,25.4
MARSDND,28.03.2018,NA,NA,28.7,NA,NA,NA,NA,5.3
MARSDND,09.04.2018,NA,NA,26.3,NA,NA,NA,NA,9.3
MARSDND,30.04.2018,NA,NA,28.4,NA,NA,NA,NA,15.7
MARSDND,14.05.2018,NA,NA,29.1,NA,NA,NA,NA,10.6
MARSDND,28.05.2018,NA,NA,30,NA,NA,NA,NA,8.19
MARSDND,12.06.2018,NA,NA,29.1,NA,NA,NA,NA,6.38
MARSDND,28.06.2018,NA,NA,30.6,NA,NA,NA,NA,10.7
MARSDND,11.07.2018,NA,NA,32,NA,NA,NA,NA,8.55
MARSDND,25.07.2018,NA,NA,33.1,NA,NA,NA,NA,7.6
MARSDND,09.08.2018,NA,NA,33,NA,NA,NA,NA,4.08
MARSDND,27.08.2018,NA,NA,32,NA,NA,NA,NA,25.8
MARSDND,10.09.2018,NA,NA,30.7,NA,NA,NA,NA,12.8
ROTTMPT3,13.04.2000,7.619,8.457,29.74,1.677416,0.014,65.42857143,NA,28
ROTTMPT3,13.06.2000,16.27,8.033,30.66,3.258058,0.143,40.64285714,NA,11
ROTTMPT3,18.07.2000,15.74,7.994,31.46,1.677416,0.058,31,NA,13
ROTTMPT3,14.08.2000,19.01,8.061,32.18,1.6129,0.074,24.64285714,NA,4
ROTTMPT3,19.09.2000,17.08,7.909,31.01,2.387092,0.116,44.35714286,NA,37
ROTTMPT3,18.10.2000,12.07,7.863,30.28,3.967734,0.42,56.28571429,NA,43
ROTTMPT3,15.05.2001,12.34,8.168,29.11,0.838708,0.029,47.07142857,NA,5
ROTTMPT3,31.07.2001,21.26,8.13,29.93,3.54838,0.1,41.71428571,NA,9
ROTTMPT3,15.08.2001,18.47,7.892,30.8,1.870964,0.457,33.5,NA,8
ROTTMPT3,17.10.2001,14.99,7.94,28.48,2.09677,0.256,44.92857143,NA,21
ROTTMPT3,16.04.2002,8.236,8.136,29.69,0.96774,0.016,54,NA,8
ROTTMPT3,14.05.2002,12.99,7.948,28.15,1.967738,0.112,60.42857143,NA,17
ROTTMPT3,18.06.2002,17.54,8.32,30.36,2.09677,0.02,32.71428571,NA,12
ROTTMPT3,16.07.2002,18.39,7.806,29.22,4.19354,0.29,38.5,NA,13
ROTTMPT3,20.08.2002,21.37,8.026,31.08,1.806448,0.091,19.71428571,NA,7
ROTTMPT3,17.09.2002,18.51,7.986,29.16,4.548378,0.488,59.71428571,NA,27
ROTTMPT3,08.10.2002,14.06,8.047,29.04,4.096766,0.536,56.14285714,NA,27
ROTTMPT3,16.04.2003,7.807,8.018,28.09,1.45161,0.04,74.28571429,NA,13
ROTTMPT3,13.05.2003,NA,NA,NA,1.677416,0.021,35.85714286,NA,13
ROTTMPT3,10.06.2003,NA,NA,NA,2.999994,0.217,32.21428571,NA,19
ROTTMPT3,14.07.2003,18.94,7.897,32.02,1.6129,0.09,25.71428571,NA,9
ROTTMPT3,12.08.2003,22.67,8.041,31.7,2.90322,0.034,24.28571429,NA,12.5
ROTTMPT3,17.09.2003,17.24,7.849,31.19,4.580636,0.599,55.57142857,NA,16.5
ROTTMPT3,21.10.2003,10.43,7.984,31.87,4.612894,0.55,43.28571429,NA,17.8
ROTTMPT3,14.04.2004,8.304,8.038,29.37,2.838704,0.023,85.71428571,NA,51.2
ROTTMPT3,11.05.2004,12.86,8.27,31.38,1.161288,0.072,28.57142857,NA,9.6
ROTTMPT3,08.06.2004,16.61,7.926,31.45,3.06451,0.027,48.57142857,NA,32.2
ROTTMPT3,14.07.2004,16.07,7.975,31.27,2.838704,0.066,42.71428571,NA,36
ROTTMPT3,09.08.2004,21.95,7.875,29.98,3.290316,0.418,46.64285714,NA,17.1
ROTTMPT3,28.09.2004,13.7,7.853,29.83,3.096768,0.477,49.85714286,NA,27.3
ROTTMPT3,19.10.2004,10.64,7.826,30.54,4.8387,0.53,74.28571429,NA,67.3
ROTTMPT3,19.04.2005,9.906,7.966,29.33,0.838708,0.068,59.71428571,NA,4.2
ROTTMPT3,31.05.2005,15.25,8.002,31.39,1.45161,0.016,31.92857143,NA,35.3
ROTTMPT3,13.06.2005,14.17,7.828,30.11,2.387092,0.084,44.64285714,NA,22.8
ROTTMPT3,11.07.2005,19.81,7.808,29.68,2.387092,0.181,42.92857143,NA,6.8
ROTTMPT3,15.08.2005,16.54,7.987,30.11,2.967736,0.157,44,NA,13.8
ROTTMPT3,21.09.2005,16.73,8.119,31.13,2.322576,0.141,32.85714286,NA,16.2
ROTTMPT3,22.02.2006,2.756,7.743,28.7,3.290316,1.15,96.42857143,NA,45
ROTTMPT3,14.03.2006,1.369,7.971,28.98,5.64515,1.03,105.7142857,NA,58.2
ROTTMPT3,20.04.2006,8.645,8.449,30.48,1.193546,0.02,40.5,NA,6.2
ROTTMPT3,09.05.2006,NA,NA,NA,12.516104,0.014,38.28571429,NA,3.2
ROTTMPT3,20.06.2006,17.53,7.921,29.94,1.903222,0.133,27.5,NA,14.8
ROTTMPT3,27.06.2006,17.08,7.896,30.34,6.838696,0.23,36.71428571,NA,21.9
ROTTMPT3,18.07.2006,20.46,8.181,30.91,1.580642,0.062,23.71428571,NA,4.2
ROTTMPT3,01.08.2006,NA,NA,NA,3.580638,0.115,28.85714286,NA,15.9
ROTTMPT3,23.08.2006,18.71,7.83,32.02,2.967736,0.03,30.21428571,NA,15.8
ROTTMPT3,12.09.2006,17.56,NA,29.88,3.06451,0.411,42.21428571,NA,19
ROTTMPT3,21.11.2006,10.1,7.859,33.16,1.548384,0.226,29.64285714,NA,11.4
ROTTMPT3,25.01.2007,6.431,NA,30.05,3.06451,0.758,76.42857143,NA,57.4
ROTTMPT3,13.02.2007,NA,NA,NA,1.032256,0.74,66.92857143,NA,10.9
ROTTMPT3,28.03.2007,NA,NA,NA,1.806448,0.813,107.1428571,NA,13.9
ROTTMPT3,18.04.2007,11.78,8.316,27.87,2.41935,0.086,89.28571429,NA,20.8
ROTTMPT3,22.05.2007,14.82,7.952,31.22,2.677414,0.026,41.78571429,NA,22.1
ROTTMPT3,12.06.2007,19.56,7.896,31.08,1.45161,0.027,31.42857143,NA,8.3
ROTTMPT3,17.07.2007,19.02,7.885,29.23,2.967736,NA,47.64285714,NA,21.7
ROTTMPT3,13.08.2007,18.71,8.119,29.85,1.903222,0.125,34.28571429,NA,8.3
ROTTMPT3,23.10.2007,11.28,7.716,29.86,1.77419,0.27,43.92857143,NA,6
ROTTMPT3,18.12.2007,NA,NA,NA,4.19354,NA,114.2857143,NA,76
ROTTMPT3,12.02.2008,5.082,NA,28.34,2.306447,0.813,102.8571429,NA,95
ROTTMPT3,16.04.2008,8.484,NA,30.13,1.870964,0.126,60.07142857,NA,91
ROTTMPT3,15.05.2008,15.53,NA,28.47,1.322578,0.016,42.35714286,NA,8
ROTTMPT3,18.06.2008,16.97,NA,31.02,1.645158,0.058,33.21428571,NA,6
ROTTMPT3,16.07.2008,18.15,NA,31.13,2.838704,0.011,37.5,NA,26
ROTTMPT3,27.08.2008,17.66,NA,29.94,3.54838,0.137,27.71428571,NA,34
ROTTMPT3,10.09.2008,16.9,NA,31.45,1.354836,0.047,18.92857143,NA,5
ROTTMPT3,15.10.2008,13.29,NA,30.85,2.322576,0.243,50,NA,32
ROTTMPT3,04.12.2008,8.67,NA,33.77,3.2258,0.516,64.64285714,NA,64
ROTTMPT3,09.12.2008,5.6,NA,31.94,4.483862,0.42,71.42857143,NA,95
ROTTMPT3,11.02.2009,1.2,NA,28.4,2.387092,1,90,NA,42
ROTTMPT3,12.03.2009,1.2,NA,30.5,2.548382,0.19,47.85714286,NA,20
ROTTMPT3,22.04.2009,11.5,NA,28.1,0.774192,0.01,37.85714286,NA,7.5
ROTTMPT3,13.05.2009,12.7,NA,31.5,0.903224,0.03,21.42857143,NA,5
ROTTMPT3,17.06.2009,16.2,NA,30,1.903222,0.04,36.42857143,NA,13
ROTTMPT3,14.07.2009,17.6,NA,32.9,2.290318,0.19,36.42857143,NA,28
ROTTMPT3,11.08.2009,20.3,NA,32.1,2.161286,0.06,23.57142857,NA,6.1
ROTTMPT3,21.10.2009,10.3,NA,31.9,4.19354,0.49,64.28571429,NA,81
ROTTMPT3,10.11.2009,9.1,NA,31.3,3.096768,0.55,62.14285714,NA,31
ROTTMPT3,08.12.2009,7.8,NA,30.7,1.806448,0.52,62.85714286,NA,12
ROTTMPT3,12.01.2010,1.4,NA,31.3,1.806448,0.53,56.42857143,NA,21
ROTTMPT3,10.02.2010,-0.7,NA,27.7,3.193542,1.22,125,NA,55
ROTTMPT3,09.03.2010,1.9,NA,29.4,2.225802,0.9,90.71428571,NA,28
ROTTMPT3,14.04.2010,8.6,NA,28.1,1.93548,0.02,77.14285714,NA,22
ROTTMPT3,18.05.2010,11.4,NA,29.2,1.709674,0.05,41.42857143,NA,9.8
ROTTMPT3,13.07.2010,21.9,NA,30.4,3.096768,0.05,40,NA,18
ROTTMPT3,22.09.2010,14.2,NA,NA,2.161286,0.41,45.71428571,NA,19
ROTTMPT3,11.10.2010,14,NA,30.3,1.322578,0.19,37.85714286,NA,4.4
ROTTMPT3,22.11.2010,8.1,NA,29.5,1.516126,0.51,68.57142857,NA,12
ROTTMPT3,14.12.2010,2.3,NA,28.9,4.19354,0.78,74.28571429,NA,30
ROTTMPT3,16.03.2011,4.24,NA,27.6,2.2548342,0.881,102.1428571,NA,30.8
ROTTMPT3,13.04.2011,9.24,NA,31,1.6967708,0.01,46.5,NA,18.2
ROTTMPT3,17.05.2011,13.5,NA,30.9,3.451606,0.01,32.64285714,NA,27.5
ROTTMPT3,07.06.2011,16.6,NA,31.1,2.129028,0.0831,40.85714286,NA,33.5
ROTTMPT3,12.07.2011,18.1,NA,32.1,2.129028,0.01,26.71428571,NA,18.6
ROTTMPT3,16.08.2011,17.7,NA,31.2,2.6516076,0.483,40.21428571,NA,16.1
ROTTMPT3,20.09.2011,15.1,NA,29.7,2.7774138,0.233,56.21428571,NA,26
ROTTMPT3,14.03.2012,6.17,NA,30.7,4.096766,0.451,79.28571429,NA,NA
ROTTMPT3,25.04.2012,9.14,NA,30.1,1.064514,0.0155,43.14285714,NA,8.29
ROTTMPT3,24.05.2012,13.7,NA,31,0.9967722,0.01,32.21428571,NA,4.93
ROTTMPT3,20.06.2012,16,NA,30.8,1.8354802,0.025,38,NA,9.26
ROTTMPT3,18.07.2012,17.4,NA,30.7,2.0290282,0.0618,33.07142857,NA,25.6
ROTTMPT3,14.08.2012,19.2,NA,30.6,1.8193512,0.118,36.28571429,NA,21.5
ROTTMPT3,11.09.2012,18,NA,31.8,1.3322554,0.0922,24.71428571,NA,7.03
ROTTMPT3,19.03.2013,NA,NA,31.1,1.306449,0.631,60.5,NA,10.8
ROTTMPT3,17.04.2013,NA,NA,30.5,1.5096744,0.154,61.21428571,NA,21.3
ROTTMPT3,14.05.2013,NA,NA,31.4,1.4161262,0.0927,34.42857143,NA,19.4
ROTTMPT3,18.06.2013,NA,NA,30.7,NA,0.139,41.85714286,NA,56.5
ROTTMPT3,16.07.2013,NA,NA,30.4,2.4935434,0.141,46.92857143,NA,28.8
ROTTMPT3,09.08.2013,NA,NA,30.6,2.4322532,0.106,30.35714286,NA,18.8
ROTTMPT3,10.09.2013,NA,NA,31.6,1.7387062,0.202,25.21428571,NA,12.4
ROTTMPT3,12.03.2014,NA,NA,29.3,1.7064482,0.62,69.92857143,NA,19.4
ROTTMPT3,11.04.2014,NA,NA,32.2,1.3161264,0.151,41.78571429,NA,16.8
ROTTMPT3,12.05.2014,NA,NA,32.7,1.8838672,0.135,31.21428571,NA,20.7
ROTTMPT3,27.06.2014,NA,NA,30.8,2.1225764,0.219,38.92857143,NA,12.5
ROTTMPT3,18.07.2014,NA,NA,30.3,5.290312,0.544,70.78571429,NA,77.6
ROTTMPT3,15.08.2014,NA,NA,NA,2.241931,0.382,30.28571429,NA,36.8
ROTTMPT3,18.09.2014,NA,NA,31.9,1.5548356,0.0441,21.5,NA,7.01
ROTTMPT3,12.03.2015,NA,NA,30.3,2.1709634,0.427,88.57142857,NA,86.6
ROTTMPT3,15.04.2015,NA,NA,32.1,0.6064504,0.116,38.14285714,NA,10.6
ROTTMPT3,12.05.2015,NA,NA,31.9,1.870964,0.0644,41.71428571,NA,25.4
ROTTMPT3,11.06.2015,NA,NA,31.4,1.5419324,0.053,23.92857143,NA,10.9
ROTTMPT3,13.07.2015,NA,NA,33.5,0.4806442,0.072,22,NA,7.82
ROTTMPT3,09.09.2015,NA,NA,31.8,1.5290292,NA,33.64285714,NA,46.7
ROTTMPT3,14.03.2016,NA,NA,30.6,1.7322546,NA,66.35714286,NA,33.1
ROTTMPT3,19.04.2016,NA,NA,31.6,1.8354802,NA,49.07142857,NA,34.8
ROTTMPT3,12.05.2016,NA,NA,30.3,1.7612868,NA,33.57142857,NA,20.1
ROTTMPT3,10.06.2016,NA,NA,32.9,0.9064498,NA,32.42857143,NA,7.94
ROTTMPT3,13.07.2016,NA,NA,29.1,2.7161236,NA,41.64285714,NA,39.5
ROTTMPT3,15.08.2016,NA,NA,31.4,1.1548364,NA,17.21428571,NA,10.2
ROTTMPT3,09.09.2016,NA,NA,31.5,1.3580618,NA,26.85714286,NA,10
ROTTMPT3,10.03.2017,NA,NA,31.1,NA,NA,NA,NA,26.3
ROTTMPT3,19.04.2017,NA,NA,29.8,NA,NA,NA,NA,13.1
ROTTMPT3,18.05.2017,NA,NA,31.2,NA,NA,NA,NA,129
ROTTMPT3,19.06.2017,NA,NA,32.4,NA,NA,NA,NA,6.03
ROTTMPT3,19.07.2017,NA,NA,32.6,NA,NA,NA,NA,6.3
ROTTMPT3,17.08.2017,NA,NA,32.1,NA,NA,NA,NA,3.96
ROTTMPT3,19.09.2017,NA,NA,NA,NA,NA,NA,NA,17.7
ROTTMPT3,13.03.2018,NA,NA,30.7,NA,NA,NA,NA,17.8
ROTTMPT3,10.04.2018,NA,NA,29.7,NA,NA,NA,NA,20.6
ROTTMPT3,08.05.2018,NA,NA,30.5,NA,NA,NA,NA,11.2
ROTTMPT3,11.06.2018,NA,NA,30.5,NA,NA,NA,NA,4.9
ROTTMPT3,10.07.2018,NA,NA,31.4,NA,NA,NA,NA,9.53
ROTTMPT3,19.08.2018,NA,NA,33,NA,NA,NA,NA,10.3
ROTTMPT3,19.09.2018,NA,NA,33,NA,NA,NA,NA,10.7
ROTTMPT50,13.04.2000,7.019,8.35,33.43,0.48387,0.009,23.21428571,NA,2
ROTTMPT50,14.06.2000,13.92,8.116,32.55,0.741934,0.081,20.64285714,NA,12
ROTTMPT50,18.07.2000,15.18,8.037,33.64,0.612902,0.025,13.14285714,NA,2
ROTTMPT50,15.08.2000,17.49,8.033,33.75,0.548386,0.04,13.85714286,NA,1
ROTTMPT50,19.09.2000,17.52,7.973,33.62,0.838708,0.093,13.28571429,NA,4
ROTTMPT50,18.10.2000,14.53,8.006,33.54,0.80645,0.112,17.07142857,NA,2
ROTTMPT50,15.05.2001,9.669,8.192,32.52,0.354838,0.013,20.78571429,NA,5
ROTTMPT50,31.07.2001,18.46,8.188,32.1,0.903224,0.044,18.5,NA,2
ROTTMPT50,15.08.2001,18.35,8.086,33.25,0.677418,0.043,12.28571429,NA,2
ROTTMPT50,17.10.2001,15.46,8.027,32.98,0.709676,0.12,17.78571429,NA,3
ROTTMPT50,16.04.2002,7.494,8.079,32.95,0.548386,0.013,23.92857143,NA,1
ROTTMPT50,15.05.2002,10.19,7.933,32.71,0.580644,0.016,22.21428571,NA,2
ROTTMPT50,18.06.2002,15.81,8.191,32.38,0.419354,0.012,19.42857143,NA,2
ROTTMPT50,16.07.2002,17.05,7.905,32.68,0.580644,0.048,16.57142857,NA,1
ROTTMPT50,20.08.2002,20.03,8.096,33.29,0.548386,0.03,8.928571429,NA,2
ROTTMPT50,17.09.2002,19.1,8.072,33.22,0.96774,0.04,13.78571429,NA,2
ROTTMPT50,08.10.2002,16.53,8.144,33.49,0.870966,0.033,12.14285714,NA,3
ROTTMPT50,16.04.2003,6.556,8.073,33.45,0.709676,0.028,25,NA,4
ROTTMPT50,13.05.2003,NA,NA,NA,0.419354,0.048,18.71428571,NA,2
ROTTMPT50,10.06.2003,NA,NA,NA,NA,NA,NA,NA,2
ROTTMPT50,15.07.2003,17.36,7.97,33.23,0.741934,0.196,14.64285714,NA,2
ROTTMPT50,12.08.2003,20.55,8.017,33,1.032256,0.041,14.35714286,NA,1.5
ROTTMPT50,17.09.2003,18.31,8.006,33.41,1.12903,0.025,12.28571429,NA,1.4
ROTTMPT50,21.10.2003,14.01,8.146,33.22,2.032254,0.055,13.78571429,NA,2.5
ROTTMPT50,14.04.2004,7.246,8.192,33.68,0.354838,0.028,19.57142857,NA,3.8
ROTTMPT50,11.05.2004,10.27,8.164,33.67,0.612902,0.057,20.42857143,NA,5.5
ROTTMPT50,08.06.2004,12.98,8.004,33.65,0.516128,0.038,13.57142857,NA,1.7
ROTTMPT50,14.07.2004,15.67,8.04,34.07,0.48387,0.023,13.78571429,NA,3.4
ROTTMPT50,10.08.2004,18.95,7.998,33.56,0.580644,0.034,10.71428571,NA,2.7
ROTTMPT50,28.09.2004,15.76,7.974,34.21,0.999998,0.084,12.85714286,NA,10.7
ROTTMPT50,19.10.2004,13.43,7.97,34.41,0.677418,0.069,17.5,NA,15.4
ROTTMPT50,19.04.2005,7.932,8.013,32.27,0.516128,0.007,26,NA,1.6
ROTTMPT50,31.05.2005,11.38,8.215,33.05,0.612902,0.042,14.14285714,NA,3.2
ROTTMPT50,14.06.2005,12.34,8.177,33.2,0.80645,0.085,15.07142857,NA,5.7
ROTTMPT50,12.07.2005,16.27,7.935,32.95,0.612902,0.029,15,NA,1.8
ROTTMPT50,16.08.2005,16.54,8.048,33.61,0.96774,0.025,14.35714286,NA,2.7
ROTTMPT50,21.09.2005,17.11,8.159,33.76,0.64516,0.085,12.78571429,NA,2.2
ROTTMPT50,09.05.2006,NA,NA,NA,2.838704,0.021,31.57142857,NA,1.9
ROTTMPT50,20.06.2006,13.38,8.094,32.95,0.48387,0.011,15.85714286,NA,2.5
ROTTMPT50,27.06.2006,14.22,8.117,32.79,1.580642,0.102,16.42857143,NA,2.1
ROTTMPT50,18.07.2006,17.01,8.342,33.02,0.774192,0.008,16.85714286,NA,4.1
ROTTMPT50,01.08.2006,NA,NA,NA,0.709676,0.066,17.92857143,NA,17.1
ROTTMPT50,23.08.2006,18.54,7.916,33.99,0.709676,0.025,10.07142857,NA,2.7
ROTTMPT50,22.05.2007,12.36,NA,33.67,0.903224,0.03,15.78571429,NA,6
ROTTMPT50,12.06.2007,16.58,8.078,33.51,0.741934,0.008,14.14285714,NA,5.3
ROTTMPT50,03.07.2007,16.51,8.082,33.23,0.774192,0.02,12.64285714,NA,3.5
ROTTMPT50,17.07.2007,17.56,8.055,32.77,0.774192,0.022,12.78571429,NA,3.8
ROTTMPT50,07.08.2007,17.69,7.987,33.95,0.548386,0.051,10.64285714,NA,1.7
ROTTMPT50,14.08.2007,18.1,8.114,33.22,0.612902,0.041,13.78571429,NA,6.1
ROTTMPT50,29.08.2007,18.06,7.919,33.17,NA,NA,NA,NA,NA
ROTTMPT50,23.10.2007,13.48,7.802,32.95,0.612902,0.106,15.92857143,NA,2.2
ROTTMPT50,15.05.2008,11.13,NA,33.03,0.193548,0.01,15.5,NA,8
ROTTMPT50,18.06.2008,13.58,NA,33.63,0.419354,0.021,11.35714286,NA,2
ROTTMPT50,24.06.2008,14.3,NA,33.48,3.54838,0.05,16.42857143,NA,3
ROTTMPT50,15.07.2008,17.36,NA,32.97,0.48387,0.01,5.642857143,NA,2
ROTTMPT50,29.07.2008,18.9,NA,33.67,0.580644,0.01,5.642857143,NA,2
ROTTMPT50,27.08.2008,17.96,NA,34.68,1.999996,0.107,31.71428571,NA,2
ROTTMPT50,16.09.2008,17.31,NA,33.86,0.677418,0.029,21.64285714,NA,2
ROTTMPT50,13.05.2009,11,NA,33.8,0.387096,0.01,10,NA,2.1
ROTTMPT50,04.06.2009,12.6,NA,33.5,0.290322,0.01,12.14285714,NA,2.4
ROTTMPT50,17.06.2009,14,NA,33.7,0.419354,0.01,13.57142857,NA,2.1
ROTTMPT50,29.06.2009,15.7,NA,33.8,0.387096,0.01,19.28571429,NA,3.7
ROTTMPT50,14.07.2009,17.3,NA,33.8,0.774192,0.05,14.28571429,NA,3
ROTTMPT50,11.08.2009,18.9,NA,33.4,0.741934,0.04,13.57142857,NA,2.7
ROTTMPT50,02.09.2009,18.7,NA,34.7,0.741934,0.03,11.42857143,NA,2.5
ROTTMPT50,18.05.2010,9.1,NA,33.3,0.387096,0.01,18.57142857,NA,1.3
ROTTMPT50,01.06.2010,11,NA,33.1,0.48387,0.04,19.28571429,NA,1.5
ROTTMPT50,29.06.2010,14.3,NA,32.6,0.387096,0.01,17.14285714,NA,1.6
ROTTMPT50,13.07.2010,17,NA,32.4,0.580644,0.01,24.28571429,NA,3.2
ROTTMPT50,03.08.2010,19.1,NA,32.9,6.4516,0.01,30.71428571,NA,1.8
ROTTMPT50,22.09.2010,15.8,NA,33.3,0.516128,0.01,NA,NA,NA
ROTTMPT50,17.05.2011,NA,NA,33.3,0.9645142,0.01,15.57142857,NA,3.78
ROTTMPT50,31.05.2011,NA,NA,33.4,1.209675,0.0358,12.21428571,NA,2.43
ROTTMPT50,07.06.2011,NA,NA,33.3,0.467741,0.0515,15.5,NA,2.85
ROTTMPT50,28.06.2011,16.9,NA,33.9,0.8741918,0.0334,24.78571429,NA,1.95
ROTTMPT50,12.07.2011,NA,NA,33.8,0.6419342,0.01,15.71428571,NA,4.42
ROTTMPT50,02.08.2011,NA,NA,34.1,0.64516,0.0382,15.07142857,NA,1.46
ROTTMPT50,16.08.2011,NA,NA,34.1,1.9935444,0.0432,11.28571429,NA,4.86
ROTTMPT50,24.05.2012,11.2,NA,32.9,0.6032246,0.01,25.92857143,NA,7.41
ROTTMPT50,20.06.2012,13.7,NA,33.2,0.5225796,0.01,16.5,NA,2.03
ROTTMPT50,03.07.2012,NA,NA,33,0.5354828,0.0171,19,NA,7.3
ROTTMPT50,11.07.2012,NA,NA,32.8,0.7032244,0.01,19.21428571,NA,4.46
ROTTMPT50,31.07.2012,NA,NA,34,0.7032244,0.0801,11.21428571,NA,5.48
ROTTMPT50,14.08.2012,18.6,NA,33.1,0.6387084,0.115,13.35714286,NA,2.8
ROTTMPT50,23.05.2013,NA,NA,32.7,0.4806442,0.01,21.42857143,NA,16.1
ROTTMPT50,12.06.2013,NA,NA,32.7,0.4741926,0.01,20.35714286,NA,8.66
ROTTMPT50,25.06.2013,NA,NA,32.9,0.919353,0.01,21.14285714,NA,9.82
ROTTMPT50,16.07.2013,NA,NA,32.3,1.1161268,0.01,19.64285714,NA,3.33
ROTTMPT50,30.07.2013,NA,NA,32.2,0.4806442,0.01,16.14285714,NA,4.64
ROTTMPT50,06.08.2013,NA,NA,32.1,0.9322562,0.0299,14.21428571,NA,2.95
ROTTMPT50,13.08.2013,NA,NA,32.5,0.7483856,0.11,20.42857143,NA,8.87
ROTTMPT50,14.05.2014,NA,NA,34,0.4225798,0.01,13,NA,2.64
ROTTMPT50,11.06.2014,NA,NA,33,0.4322572,0.0194,14.85714286,NA,2.93
ROTTMPT50,25.06.2014,NA,NA,33,0.3838702,0.0133,13.85714286,NA,4
ROTTMPT50,01.07.2014,NA,NA,33.5,0.532257,0.0279,15.5,NA,5.63
ROTTMPT50,16.07.2014,NA,NA,33,0.7161276,0.0498,15.07142857,NA,4.7
ROTTMPT50,29.07.2014,NA,NA,32.4,0.6645148,0.09,15.57142857,NA,3.25
ROTTMPT50,19.08.2014,NA,NA,33.7,0.9419336,0.0679,22.35714286,NA,8.18
ROTTMPT50,09.06.2015,NA,NA,33.4,0.8451596,0.01,17.64285714,NA,4.29
ROTTMPT50,16.06.2015,NA,NA,33.4,0.20903184,0.0172,14.78571429,NA,3.6
ROTTMPT50,23.06.2015,NA,NA,33.4,0.1709674,0.01,13.57142857,NA,4.29
ROTTMPT50,14.07.2015,NA,NA,34,0.338709,0.0382,13.28571429,NA,2.63
ROTTMPT50,28.07.2015,NA,NA,33.7,0.612902,0.0711,11.78571429,NA,3.09
ROTTMPT50,11.08.2015,NA,NA,33.6,2.193544,0.0715,13.71428571,NA,2.8
ROTTMPT50,18.05.2016,NA,NA,33.5,0.28322524,NA,17.92857143,NA,1.7
ROTTMPT50,31.05.2016,NA,NA,33,0.7709662,NA,21.35714286,NA,3.1
ROTTMPT50,14.06.2016,NA,NA,33.4,0.15935452,NA,10.14285714,NA,3.03
ROTTMPT50,28.06.2016,NA,NA,33.4,0.15354808,NA,17.28571429,NA,2.93
ROTTMPT50,12.07.2016,NA,NA,33.1,0.14258036,NA,15.5,NA,2.94
ROTTMPT50,02.08.2016,NA,NA,32.9,0.13290296,NA,9.571428571,NA,1.68
ROTTMPT50,16.08.2016,NA,NA,33.3,0.2354834,NA,4.857142857,NA,3.32
ROTTMPT50,17.05.2017,NA,NA,NA,NA,NA,NA,NA,NA
ROTTMPT50,30.05.2017,NA,NA,33.1,NA,NA,NA,NA,3.43
ROTTMPT50,27.06.2017,NA,NA,33.6,NA,NA,NA,NA,4.16
ROTTMPT50,11.07.2017,NA,NA,33.6,NA,NA,NA,NA,4.25
ROTTMPT50,01.08.2017,NA,NA,34.1,NA,NA,NA,NA,1.48
ROTTMPT50,16.08.2017,NA,NA,33.8,NA,NA,NA,NA,2.88
ROTTMPT50,15.05.2018,NA,NA,31.7,NA,NA,NA,NA,18.3
ROTTMPT50,29.05.2018,NA,NA,32.1,NA,NA,NA,NA,2.18
ROTTMPT50,13.06.2018,NA,NA,NA,NA,NA,NA,NA,7.54
ROTTMPT50,03.07.2018,NA,NA,33.1,NA,NA,NA,NA,3.17
ROTTMPT50,17.07.2018,NA,NA,32.2,NA,NA,NA,NA,3.63
